,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
128386,Channel Islands,CHI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128564,Chile,CHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128710,Chile,CHL,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,-490000000.0,148000000.0,-551000000.0,-1088000000.0,-1189000000.0,-1971000000.0,-4733000000.0,-2304000000.0,-1117000000.0,-2111000000.0,-1412980000.0,-1191440000.0,-734900000.0,-231400000.0,-690860000.0,-484610000.0,-97700000.0,-956900000.0,-2552200000.0,-1587000000.0,-1349600000.0,-3082652308.0,-3660191808.0,-3918430456.0,99338040.68,-897526442.9,-1100127919.0,-580075885.0,-222193545.4,2821176352.0,1824625141.0,7004224398.0,7423002524.0,-6698524205.0,3220017296.0,3068788709.0,-6833478451.0,-11838164430.0,-13261392308.0,-5225401386.0,-5735259424.0,-4974102616.0,-6444550288.0,-11640428494.0,-10453536550.0,3369646463.0
128890,Chile,CHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,29375692257.0,30916527184.0,32161438540.0,34039711621.0,34910182119.0,35241923981.0,39201792005.0,40619328747.0,42078380450.0,43735420036.0,44535326423.0,48731750486.0,48234712071.0,45808868608.0,46900104265.0,40844315409.0,42409708110.0,46839269115.0,50446409757.0,54693142234.0,59061276084.0,62915243091.0,55985566287.0,53176534993.0,55358731549.0,57578570294.0,60674968648.0,64594855902.0,69339419416.0,76220235503.0,78761086957.0,84907911074.0,94389329346.0,100608000000.0,105669000000.0,115109000000.0,122940000000.0,132072000000.0,137783000000.0,137215000000.0,144525000000.0,149298000000.0,153937000000.0,160235000000.0,171787000000.0,181652000000.0,193128000000.0,202601000000.0,209752000000.0,206471000000.0,218538000000.0,231892000000.0,244226000000.0,254105000000.0,258594000000.0,264551000000.0,269078000000.0,272265000000.0,282377000000.0,285037000000.0,268586000000.0
128897,Chile,CHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3611.9188,3723.176412,3794.011668,3935.049359,3957.238259,3920.296402,4283.015735,4361.99869,4443.873966,4543.796231,4552.255588,4901.251377,4773.977001,4462.267736,4497.17041,3856.034747,3942.56735,4288.219847,4549.162156,4859.505993,5172.034843,5432.147682,4767.200281,4465.631168,4583.383311,4697.515892,4875.123156,5109.173453,5397.024732,5836.713989,5933.209746,6291.686306,6879.77999,7214.69447,7459.174147,8004.316559,8427.823629,8932.06806,9199.195836,9049.470982,9419.984792,9622.154249,9814.653632,10109.66996,10726.64418,11225.0855,11808.8326,12256.42524,12553.79709,12227.21598,12808.03834,13455.83157,14035.66945,14461.17109,14561.31796,14722.36387,14777.1456,14740.60891,15076.86004,15039.91634,14050.17618
129053,Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,20.0522312,77.79574048,352.8109866,504.7385412,374.7352742,211.9243022,91.95413256,40.08722463,33.38921901,35.13834053,19.68683271,9.94102693,27.25719467,19.86020566,30.70349891,19.47683792,19.88084572,14.68435125,17.02793673,26.03648114,21.78441243,15.42580647,12.72776695,11.44311964,8.232630341,7.359117818,6.133864644,5.110249545,3.336879175,3.843272957,3.56910053,2.489398167,2.810178757,1.054738714,3.052576214,3.392017337,4.407799384,8.71626873,0.353045178,1.41071108,3.341216943,3.007448402,1.78955554,4.718675279,4.348773532,3.786193559,2.182718469,2.434889814,2.557544757,3.045490848
129225,Chile,CHL,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,20.4,,20.9,,20.7,,,
129729,Chile,CHL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,16.22327115,17.4205001,16.33795193,20.6011544,18.39775425,18.75577342,18.68081482,17.9453589,19.04662355,20.12058615,19.75349856,18.84345471,20.0281873,18.13121158,17.97950397,16.80831626,14.37403174,13.94036449,13.30738435,15.22796307,15.74288974,16.31458996,15.62474421,15.10075395,16.17060719,15.92535405,15.85207689,15.17975701,16.15269282,16.03355182,16.20169514,15.94896337,16.40223152,18.02512363,19.49190685,20.25693262,18.71185961,14.5230955,17.3565144,18.85899085,18.99486687,17.3869727,16.9701562,17.44376183,17.38934619,17.46347376,18.26143699,17.80244825,
129829,Chile,CHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,14.69,12.75,11.83,14.26,13.63,10.46,11.35,19.6,14.65,13.91,,8.71,,6.23,5.29,5.63,5.23,4.35,4.49,5.87,4.7,7.41,7.14,7.31,11.16,10.49,10.39,10.17,9.77,10.16,9.34,9.02,8.43,9.29,11.31,8.42,7.34,6.66,6.21,6.66,6.51,6.74,6.96,7.23,7.29,11.18
130007,China,CHN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130153,China,CHN,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,5674000000.0,4240000000.0,2030000000.0,-11417000000.0,-7034000000.0,300000000.0,-3802000000.0,-4317000000.0,11997000000.0,13272000000.0,6401000000.0,-11609000000.0,6908000000.0,1618390000.0,7243000000.0,36963000000.0,31472000000.0,21115000000.0,20518382000.0,17401000000.0,35421997980.0,43051582861.0,68940960689.0,132378000000.0,231843000000.0,353183000000.0,420569000000.0,243257000000.0,237810000000.0,136097000000.0,215392000000.0,148204000000.0,236047000000.0,293022000000.0,191337000000.0,188676000000.0,24130909184.0,102910000000.0,273980000000.0
130333,China,CHN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,128049000000.0,93129959292.0,87933307573.0,96990438248.0,114623000000.0,134052000000.0,148328000000.0,139770000000.0,134039000000.0,156746000000.0,186998000000.0,200200000000.0,207827000000.0,223955000000.0,229128000000.0,249108000000.0,245197000000.0,263758000000.0,293631000000.0,315922000000.0,340672000000.0,358090000000.0,390379000000.0,432423000000.0,498115000000.0,565015000000.0,615584000000.0,687345000000.0,764483000000.0,796640000000.0,827870000000.0,904554000000.0,1033220000000.0,1176670000000.0,1330070000000.0,1475770000000.0,1622200000000.0,1772040000000.0,1911080000000.0,2057500000000.0,2232180000000.0,2418250000000.0,2639120000000.0,2904040000000.0,3197740000000.0,3562110000000.0,4015240000000.0,4586650000000.0,5029290000000.0,5501980000000.0,6087160000000.0,6668540000000.0,7192930000000.0,7751550000000.0,8327160000000.0,8913500000000.0,9523970000000.0,10185600000000.0,10873100000000.0,11520000000000.0,11785000000000.0
130340,China,CHN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,191.9572042,141.0354812,132.0776057,142.1448969,164.1332845,187.4367461,201.6976909,185.2361387,173.0634355,196.9104352,228.5153463,238.0197022,241.0904086,253.9340011,254.4875916,271.8345869,263.458488,279.5663444,307.0928852,326.0271997,347.1867323,360.292697,387.0387019,422.5732556,480.4236181,537.5775103,577.0434056,634.0620097,693.9565936,712.1442186,729.2823864,786.0358126,886.9094358,998.5003512,1115.987788,1224.851893,1332.35016,1440.596917,1538.788933,1642.403065,1767.859627,1901.362284,2061.169502,2253.987305,2467.249639,2732.266178,3062.687451,3480.310015,3796.679944,4132.911933,4550.453108,4961.230447,5325.358417,5710.669905,6103.748402,6500.418323,6908.109134,7346.836564,7807.057809,8242.054643,8405.180473
130496,China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.233835531,18.81181794,18.24563836,3.052290121,3.556685652,6.35398134,14.61007864,24.25698972,16.79122517,8.313160289,2.786465055,-0.773186012,-1.401472683,0.347811227,0.719125609,-0.731970902,1.127603487,3.824637431,1.776414077,1.649430995,4.816767674,5.92525137,-0.728165251,3.175324753,5.553898923,2.619524326,2.621050017,1.921641628,1.437023809,2.000001822,1.593136001,2.0747904,2.899234164,2.419421895
130668,China,CHN,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131172,China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.569243858,9.057253983,9.771406065,10.10142653,10.30944174,10.21204861,10.31279489,10.25676868,9.907732583,9.678618827,9.376920447,9.122915561,9.419317653,9.052685732,,
131272,China,CHN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,5.3,5.4,4.9,3.8,3.2,2.3,1.9,1.8,2.0,2.0,2.0,2.6,2.5,2.3,2.3,2.6,2.8,2.9,3.0,3.1,3.1,3.1,3.1,3.6,4.0,4.3,4.2,4.2,4.1,4.0,4.2,4.3,4.1,4.1,4.1,4.05,4.1,,,3.9,3.8,5.15,
131450,Colombia,COL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.403915491,19.06535087,17.70902168,,,52.53541953,,,,,65.24508031,68.99900334,72.45266993,62.86013282,65.22769588,67.10291195,79.68305695,66.66781912,57.40564934,,,,
131596,Colombia,COL,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,-164000000.0,-175000000.0,-293000000.0,-453986380.0,-191228310.0,-54743030.0,-351911520.0,-171677650.0,162860200.0,375428640.0,258132000.0,438044000.0,-205835310.0,-1961259960.0,-3053797000.0,-3003000000.0,-1401000000.0,-1809000000.0,383000000.0,336000000.0,-216000000.0,-201000000.0,542000000.0,2348800000.0,900700000.0,-2102400000.0,-3666972448.0,-4515876293.0,-4641240162.0,-5750513928.0,-4857623994.0,670982414.6,845404083.1,-1040314752.0,-1289193776.0,-956646234.0,-823152676.8,-1872638175.0,-2927081259.0,-6073222744.0,-6400056719.0,-4621645281.0,-8821965980.0,-9911251367.0,-11640686709.0,-12587008367.0,-20233143275.0,-19301830451.0,-12781912602.0,-10741864248.0,-13634417272.0,-14284973777.0,-9083483971.0
131776,Colombia,COL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,37566131248.0,39477953180.0,41614456428.0,42982201911.0,45632889083.0,47275678288.0,49751380685.0,51808532697.0,54882394077.0,58231601674.0,61846501274.0,65533002958.0,70558825648.0,75302463720.0,79629160442.0,81479149121.0,85331783730.0,88880310612.0,96408384786.0,101594000000.0,105747000000.0,108155000000.0,109180000000.0,110899000000.0,114615000000.0,118176000000.0,125058000000.0,131773000000.0,137128000000.0,141810000000.0,147882000000.0,150842000000.0,156944000000.0,165396000000.0,175013000000.0,184118000000.0,187903000000.0,194349000000.0,195456000000.0,187239000000.0,192716000000.0,195949000000.0,200856000000.0,208726000000.0,219857000000.0,230474000000.0,245954000000.0,262527000000.0,271147000000.0,274237000000.0,286563000000.0,306473000000.0,318464000000.0,334814000000.0,349878000000.0,360220000000.0,367739000000.0,372738000000.0,382296000000.0,394840000000.0,367804000000.0
131783,Colombia,COL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2339.444534,2382.809587,2434.602096,2438.017898,2510.724598,2524.703194,2580.501406,2611.645207,2691.143996,2780.553055,2879.251257,2978.233666,3133.659678,3270.534625,3382.94847,3385.724059,3467.629634,3531.965873,3746.390955,3860.9935,3931.034505,3933.377738,3885.167951,3862.159546,3907.596871,3945.613007,4090.557079,4224.106855,4309.156487,4369.096571,4467.394602,4468.297725,4559.326404,4713.302671,4894.239198,5055.207691,5068.000037,5151.886726,5094.738926,4801.06864,4862.876053,4867.58232,4913.857496,5031.49228,5225.245253,5404.122236,5693.264528,6002.33107,6126.926503,6128.195589,6336.709474,6711.668052,6911.761191,7201.006087,7449.325237,7580.275713,7633.389843,7620.916172,7698.105082,7843.543417,7228.436546
131939,Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.814076282,8.283190456,4.697093951,26.35543553,17.07243522,7.590683669,16.72816827,8.328191364,7.447538783,6.98166308,6.908622758,12.05673759,12.02531646,22.59887006,22.58064516,25.18796992,18.91891892,34.09090909,17.51412429,24.19871795,26.58064516,27.52293578,24.70023981,19.48717949,16.36266094,23.97418165,18.85459279,23.31038798,28.14006597,25.86138614,29.13782253,30.34844055,27.0305636,22.44132146,22.84718466,20.8971286,20.79708679,18.46256908,18.68125654,10.87339782,9.222570802,7.969702931,6.351925074,7.130741686,5.901261815,5.051420287,4.292450118,5.545141282,6.998550403,4.201044769,2.271183264,3.417589591,3.167325603,2.018098479,2.897818744,4.990234275,7.514293228,4.312141032,3.240234138,3.525492736,2.524620535
132111,Colombia,COL,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,29.4,27.0,24.8,21.9,20.2,17.8,,19.6,,
132615,Colombia,COL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.74373215,13.47692128,11.21975419,,,11.25882686,,,,,13.03151101,12.67522738,12.1421652,14.57588119,13.22699071,14.02211435,15.69974837,15.79726266,14.38521293,14.85081841,14.79105096,15.07137014,
132715,Colombia,COL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,10.55,,9.4,,,9.1,8.13,11.46,11.13,13.0,13.89,12.94,10.83,,,,10.12,9.44,7.8,8.25,8.72,11.81,12.14,15.0,20.06,20.52,15.04,14.48,13.22,12.74,11.06,11.29,10.25,10.49,11.29,10.98,10.11,9.74,9.05,8.57,8.3,8.69,8.87,9.11,9.96,15.04
132893,Comoros,COM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133039,Comoros,COM,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,-8907704.981,-8155179.526,-10958496.64,-11053296.0,-32719768.97,-14256804.61,-15685687.06,-21365301.98,-6516797.232,5407428.648,-10475185.53,-10249392.74,-14190208.45,9574086.3,-7216639.07,-18963177.48,,,,,,,,-18440042.76,-20735592.73,-26850846.45,-22538506.48,-31618920.99,-68992132.62,-39385082.47,-39335660.75,-55499670.63,-41138657.38,,-43458200.05,-2477534.17,-44044054.74,-22971469.91,-33669717.25,-37401621.43,
133219,Comoros,COM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,431970938.0,448666307.8,477306100.6,500318945.9,520883555.5,532759496.2,542709377.4,551597785.7,566421311.0,548407660.4,576328390.9,545231802.1,591745427.8,609533658.2,577369889.8,598214134.6,590487068.9,614284605.2,622162902.3,634135859.4,702926147.6,719324761.7,736048665.7,751534184.8,765961084.5,787695597.0,808545548.7,815014255.5,847614597.4,874739223.3,907978731.7,945204470.1,975453592.6,1019347777.0,1040754146.0,1052370426.0,1087316280.0,1128805030.0,1167531669.0,1190720126.0,1249193742.0
133226,Comoros,COM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,1403.273023,1412.60168,1459.901697,1488.654596,1507.818834,1499.307689,1483.765197,1464.495365,1459.984202,1372.261047,1400.221553,1286.309348,1355.802508,1356.720142,1248.96143,1258.354406,1208.466757,1223.784214,1207.187877,1199.077739,1296.055645,1293.993941,1292.492565,1288.610139,1282.522788,1287.873447,1290.725893,1270.236549,1289.683165,1299.27653,1316.491225,1337.721342,1347.562864,1374.690028,1370.513368,1353.644261,1366.667145,1386.925789,1402.740368,1399.380327,1436.523602
133382,Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.554593948,3.533042143,3.799081367,4.474992891,3.013323951,3.374363601,4.466167101,1.700781763,4.362348293,3.354757703,1.842663008,6.314744503,-4.294873315,,,,,,,
133554,Comoros,COM,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134058,Comoros,COM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134158,Comoros,COM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,,,,,,,,,,8.14,,,,,,
134336,"Congo, Dem. Rep.",COD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.8447271,113.5846667,128.4447081,104.0021075,169.7866114,232.9362311,243.5955063,152.1870019,,,,,,,,,,,,,,,,,,,,,,,
134482,"Congo, Dem. Rep.",COD,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-388600000.0,47800000.0,527000000.0,-151000000.0,-1123100000.0,-2173500000.0,-1280602281.0,-1260461518.0,-3108803236.0,-1722614687.0,-1483759412.0,-1504066909.0,-1241424116.0,-1672321587.0,-1693232061.0,-1094656007.0
134662,"Congo, Dem. Rep.",COD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,15841902488.0,14122838070.0,17116978250.0,18009455807.0,17569984822.0,17745218854.0,18947543549.0,18760770287.0,19573617893.0,21399608887.0,21347167739.0,22629069018.0,22663269578.0,24507442349.0,25274668878.0,24015578137.0,22740590594.0,22913599552.0,21688800856.0,21782081843.0,22260179573.0,22783410453.0,22679135884.0,22999298082.0,24273706213.0,24387270979.0,25537669680.0,26220966411.0,26344304943.0,26010772703.0,24302304337.0,22255794774.0,19918934416.0,17236043073.0,16563837944.0,16679784616.0,16509121623.0,15581796569.0,15328724189.0,14674166079.0,13660045127.0,13373160544.0,13767369914.0,14535289345.0,15514731493.0,16466583722.0,17342767277.0,18428333938.0,19575662525.0,20134560220.0,21565720044.0,23048292323.0,24681701508.0,26775192727.0,29310880617.0,31338076170.0,32089995419.0,33285972750.0,35223589533.0,36767977989.0,37052362500.0
134669,"Congo, Dem. Rep.",COD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1038.932091,903.1275744,1067.064317,1094.01312,1039.408514,1021.608486,1060.77082,1020.793198,1034.881479,1099.681862,1066.769903,1100.418245,1073.002381,1129.872576,1134.302344,1048.55096,965.201059,944.9247205,869.068141,848.7540151,844.5031982,842.5714958,818.2305496,809.7244424,833.5847229,816.1403499,832.2830156,831.6538502,811.9985308,777.2584433,702.1347564,619.7963134,533.5345449,444.0466906,411.4935298,401.1855093,386.1129018,355.5280686,341.7778178,319.5620451,289.9862953,276.1421716,276.0559234,282.6470503,292.3508977,300.5624718,306.528212,315.2638419,324.0403128,322.4182648,334.0215777,345.2661252,357.5982855,375.2191913,397.3416812,411.0206378,407.2896276,408.9247884,418.9888065,423.6402507,413.7090403
134825,"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,35.42106498,-2.726980278,15.78010125,36.92652487,53.32167271,6.176195735,8.025284045,5.777349826,15.80421539,15.64276212,29.46928105,28.6579702,80.38595908,68.9477082,48.76903761,101.0512604,46.62590683,35.40826487,36.69969757,76.52669767,52.22701136,23.82078452,44.4,78.67036011,71.09173127,104.0652294,81.29540481,2154.436827,4129.169857,1986.904762,23773.13177,541.9088832,492.4418502,198.5167074,29.14880692,284.8949759,513.9068437,359.9366143,31.5225826,12.87396572,3.994384008,21.31681672,13.05269497,16.94510065,17.30138457,2.8,7.1,15.31651591,9.721828063,0.808223101,1.243038898,0.744198995,2.885851073,,,,
134997,"Congo, Dem. Rep.",COD,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135501,"Congo, Dem. Rep.",COD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,9.375919042,9.43446478,10.50315947,8.032897554,6.109294845,6.223399336,5.48574084,7.219107393,8.115150604,7.405317757,6.982668716,7.04959166,8.315511677,10.10003836,8.707175337,8.745043787,9.320710132,10.7040628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135601,"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,,,4.49,,,,,,,,
135779,"Congo, Rep.",COG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.22694172,25.48268447,,,,,,,,,,
135925,"Congo, Rep.",COG,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,-180602444.6,-99355192.9,-166655973.6,-460704628.9,-331544689.2,-400906891.6,210194756.6,-161266354.0,-600702191.4,-222683097.6,-445451715.4,-84950767.88,-251226023.4,-461527158.4,-316594619.7,-552686023.3,-793401070.7,-625202813.0,-650850197.0,-155846793.3,-240607802.4,-230648368.1,648133956.9,-28424154.8,-34451085.22,520474598.5,674446801.7,695587032.1,124117857.3,-2105084343.0,865773671.0,-1365785099.0,900330482.9,2070427333.0,2421397244.0,1936401764.0,678875098.9,-4628709578.0,-3593571061.0,,,,
136105,"Congo, Rep.",COG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1590972928.0,1723830730.0,1813509727.0,1740437973.0,1806866944.0,1873295825.0,1898753586.0,1938936378.0,2086902939.0,2244433333.0,2387144957.0,2572221161.0,2793883628.0,3023853468.0,3262300062.0,3514527951.0,3546731105.0,3229177090.0,3434544583.0,3771584162.0,4436763581.0,5218509011.0,6449957109.0,6827535202.0,7303833005.0,7217234316.0,6722021876.0,6734751815.0,6853705273.0,7031893147.0,7102212330.0,7272336412.0,7462286062.0,7389179298.0,6983286082.0,7261592685.0,7573149980.0,7525832019.0,7807113962.0,7605518715.0,8181711322.0,8492829232.0,8881959632.0,8954193419.0,9265497739.0,9984107411.0,10781462028.0,10068376689.0,10703326376.0,11948903384.0,13135580695.0,13425341013.0,14760780244.0,14655619360.0,15639990317.0,15084679672.0,13470302733.0,12881178909.0,12256956842.0,12285408139.0,11308876317.0
136112,"Congo, Rep.",COG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1562.451931,1652.573417,1696.079937,1587.066993,1605.598722,1621.35508,1599.917749,1589.882455,1664.514161,1740.519785,1799.047216,1883.181865,1986.394429,2087.385525,2186.447592,2287.124364,2241.417164,1982.041133,2047.630922,2184.06428,2495.463033,2850.66445,3421.95846,3518.524635,3657.413595,3513.219204,3182.23459,3101.686954,3071.396812,3066.462907,3013.574823,3002.229445,2996.968231,2886.53347,2652.876459,2681.996994,2718.468376,2624.725923,2644.999006,2503.106443,2616.121698,2639.221248,2683.066707,2628.240921,2639.391027,2755.928097,2878.785143,2597.537975,2668.169279,2882.448831,3073.557784,3054.794919,3272.757319,3170.320084,3301.690073,3106.340771,2704.339199,2520.432893,2337.167897,2283.319209,2049.417864
136268,"Congo, Rep.",COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,4.158110883,0.44356826,1.030421982,-1.79698883,2.889053742,-1.67834969,-3.935468101,4.923664122,42.43967503,9.418007435,10.03112033,,,4.142671373,-0.881991517,0.055989922,4.378759718,-0.631844987,2.42976608,3.094490115,6.537843953,2.654646451,4.95875092,4.415003748,0.391525011,1.759587043,5.010187731,4.631616197,0.912139545,3.169097968,3.190561797,0.450063823,1.152778964,2.206073058,1.817654969
